2018-02-15,00:15:05,53.47367,-2.11379,4
2018-02-15,00:15:38,53.47445,-2.11424,4
2018-02-15,00:15:41,53.47452,-2.11428,4
2018-02-15,00:15:44,53.47459,-2.11432,4
2018-02-15,00:16:04,53.47507,-2.1146,4
2018-02-15,00:16:12,53.47526,-2.11471,4
2018-02-15,00:16:23,53.47551,-2.11488,4
2018-02-15,00:16:23,53.47551,-2.11488,4
2018-02-15,00:16:26,53.47552,-2.11476,4
2018-02-15,00:16:28,53.47553,-2.11469,4
2018-02-15,00:16:30,53.47555,-2.11459,4
2018-02-15,00:16:31,53.47555,-2.11457,4
2018-02-15,00:16:33,53.47557,-2.11449,4
2018-02-15,00:16:36,53.4756,-2.11438,4
2018-02-15,00:16:38,53.47564,-2.11431,4
2018-02-15,00:16:40,53.47567,-2.11423,4
2018-02-15,00:16:49,53.47584,-2.11399,4
2018-02-15,00:16:51,53.47588,-2.11392,4
2018-02-15,00:17:04,53.47612,-2.11356,4
2018-02-15,00:17:20,53.4764,-2.11312,4
2018-02-15,00:17:20,53.4764,-2.11312,4
2018-02-15,00:17:35,53.47667,-2.11358,4
2018-02-15,00:17:35,53.47667,-2.11358,4
2018-02-15,00:17:43,53.47681,-2.11336,4
2018-02-15,00:18:20,53.47749,-2.11229,4
2018-02-15,00:18:28,53.47763,-2.11206,4
2018-02-15,00:18:38,53.47781,-2.11175,4
2018-02-15,00:18:38,53.47781,-2.11175,4
2018-02-15,00:19:02,53.47823,-2.11104,4
2018-02-15,00:19:10,53.47837,-2.11082,4
2018-02-15,00:19:17,53.4785,-2.11061,4
2018-02-15,00:19:47,53.47905,-2.10974,4
2018-02-15,00:19:54,53.47918,-2.10955,4
2018-02-15,00:20:17,53.47959,-2.10886,4
2018-02-15,00:20:25,53.47973,-2.10866,4
2018-02-15,00:20:25,53.47973,-2.10866,4
2018-02-15,00:20:36,53.47992,-2.10834,4
2018-02-15,00:20:50,53.48018,-2.1079,4
2018-02-15,00:20:52,53.48019,-2.10782,4
2018-02-15,00:20:53,53.4802,-2.10778,4
2018-02-15,00:20:54,53.48019,-2.10775,4
2018-02-15,00:20:56,53.48018,-2.10766,4
2018-02-15,00:20:56,53.48018,-2.10766,4
2018-02-15,00:21:02,53.48032,-2.10757,4
2018-02-15,00:21:28,53.48092,-2.1072,4
2018-02-15,00:21:33,53.48103,-2.10713,4
2018-02-15,00:21:42,53.48125,-2.10699,4
2018-02-15,00:21:44,53.4813,-2.10696,4
2018-02-15,00:21:55,53.48156,-2.10681,4
2018-02-15,00:22:13,53.48197,-2.10649,4
2018-02-15,00:22:17,53.48204,-2.10643,4
2018-02-15,00:22:22,53.48214,-2.1063,4
2018-02-15,00:22:22,53.48214,-2.1063,4
2018-02-15,00:22:26,53.48224,-2.10627,4
2018-02-15,00:22:27,53.48227,-2.10626,4
