17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:06:44;52.0173478;23.1092075
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:06:49;52.0173982;23.1091967
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:06:53;52.0174527;23.1091967
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:06:56;52.0175179;23.1091954
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:07:02;52.017588;23.1091954
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:07:08;52.0176615;23.1092048
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:07:14;52.0177349;23.1092101
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:07:19;52.0178084;23.1092101
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:07:25;52.0178802;23.1092075
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:07:31;52.017952;23.1092115
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:07:37;52.018023;23.1092209
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:07:42;52.0180931;23.1092303
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:07:47;52.0181546;23.1092182
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:07:50;52.0181905;23.1092222
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:07:54;52.0182648;23.1092329
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:08:00;52.0183391;23.1092504
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:08:06;52.0184117;23.1092745
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:08:12;52.0184835;23.1092893
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:08:18;52.0185561;23.1093241
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:08:24;52.0186312;23.1093617
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:08:30;52.0187063;23.1093979
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:08:37;52.0187757;23.1094623
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:08:44;52.0188442;23.1095575
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:08:50;52.0188986;23.1096379
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:08:57;52.0189572;23.1097533
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:09:01;52.0190167;23.1098793
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:09:08;52.0190736;23.1099866
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:09:15;52.0191297;23.1100953
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:09:19;52.0191603;23.1101556
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:09:22;52.0191825;23.1102066
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:09:26;52.0192081;23.1102642
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:09:29;52.0192378;23.1103206
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:09:33;52.0192667;23.1103729
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:09:37;52.019294;23.1104413
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:09:41;52.0193245;23.110507
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:09:45;52.019355;23.1105646
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:09:48;52.0193856;23.1106223
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:09:53;52.0194153;23.1107028
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:09:58;52.0194508;23.1107752
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:09:59;52.0194813;23.1108637
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:10:03;52.0195184;23.1109241
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:10:06;52.0195465;23.1109791
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:10:10;52.0195795;23.1110367
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:10:14;52.0195977;23.1110957
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:10:18;52.0196249;23.1111655
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:10:21;52.0196579;23.1112218
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:10:24;52.0196893;23.1112459
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:10:27;52.0197223;23.1112312
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:10:30;52.0197553;23.1112084
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:10:33;52.0197883;23.1111829
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:10:36;52.0198213;23.1111453
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:10:39;52.0198552;23.1111024
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:10:43;52.0198907;23.1110649
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:10:46;52.0199278;23.1110314
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:10:50;52.0199658;23.1109992
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:10:54;52.0200029;23.1109455
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:10:55;52.0200173;23.1109254
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:10:57;52.0200392;23.1108986
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:10:59;52.0200619;23.1108785
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:10:59;52.0200854;23.1108617
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:11:02;52.0201073;23.1108335
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:11:04;52.0201308;23.110804
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:11:06;52.0201552;23.1107846
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:11:08;52.0201799;23.1107658
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:11:11;52.0202047;23.110741
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:11:13;52.0202286;23.1107149
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:11:15;52.0202517;23.1106887
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:11:18;52.0202769;23.1106672
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:11:20;52.0203021;23.1106411
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:11:23;52.0203272;23.1106042
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:11:25;52.0203549;23.1105774
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:11:28;52.0203846;23.1105553
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:11:31;52.0204147;23.1105184
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:11:34;52.0204477;23.1104755
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:11:38;52.0204845;23.1104473
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:11:41;52.0205216;23.1104198
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:11:44;52.0205583;23.1103796
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:11:48;52.0205934;23.110332
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:11:52;52.0206322;23.1102964
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:11:55;52.0206718;23.1102642
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:11:59;52.020711;23.110228
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:12:02;52.0207502;23.1101891
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:12:04;52.0207894;23.1101509
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:12:08;52.0208286;23.110108
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:12:12;52.020867;23.1100711
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:12:15;52.0209066;23.1100383
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:12:19;52.0209462;23.1100061
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:12:22;52.020985;23.1099665
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:12:26;52.0210234;23.1099303
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:12:29;52.0210584;23.1098881
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:12:31;52.0210555;23.1098445
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:12:34;52.0210423;23.1097902
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:12:38;52.021032;23.1097258
17421fdc-5587-4777-8295-b55bbe5cc422;2018-02-02;00:12:41;52.0210184;23.1096628
